"year","local_code","local_name","vehicle_type","maker","model","national_subsidy_manwon","local_subsidy_manwon","total_subsidy_manwon","source"
"2026","4827","밀양시","일반승용","테슬라코리아","Model 3 RWD","168","68","236","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4827","밀양시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","168","588","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4827","밀양시","일반승용","테슬라코리아","Model Y Premium RWD","170","68","238","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4827","밀양시","일반승용","테슬라코리아","Model Y Premium Long Range","210","105","315","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4831","거제시","일반승용","테슬라코리아","Model 3 Performance","200","70","270","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4831","거제시","일반승용","테슬라코리아","Model 3 RWD","168","59","227","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4831","거제시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","147","567","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4831","거제시","일반승용","테슬라코리아","Model Y Premium RWD","170","60","230","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4831","거제시","일반승용","테슬라코리아","Model Y Premium Long Range","210","74","284","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4833","양산시","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4833","양산시","일반승용","테슬라코리아","Model 3 RWD","168","50","218","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4833","양산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4833","양산시","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4833","양산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4872","의령군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4872","의령군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4872","의령군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4872","의령군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4872","의령군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4873","함안군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4873","함안군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4873","함안군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4873","함안군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4873","함안군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4874","창녕군","일반승용","테슬라코리아","Model 3 Performance","200","140","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4874","창녕군","일반승용","테슬라코리아","Model 3 RWD","168","119","287","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4874","창녕군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","294","714","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4874","창녕군","일반승용","테슬라코리아","Model Y Premium RWD","170","119","289","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4874","창녕군","일반승용","테슬라코리아","Model Y Premium Long Range","210","147","357","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4882","고성군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4882","고성군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4882","고성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4882","고성군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4882","고성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4884","남해군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4884","남해군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4884","남해군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4884","남해군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4884","남해군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4885","하동군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4885","하동군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4885","하동군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4885","하동군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4885","하동군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4886","산청군","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4886","산청군","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4886","산청군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4886","산청군","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4886","산청군","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4887","함양군","일반승용","테슬라코리아","Model 3 Performance","200","76","276","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4887","함양군","일반승용","테슬라코리아","Model 3 RWD","168","64","232","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4887","함양군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","160","580","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4887","함양군","일반승용","테슬라코리아","Model Y Premium RWD","170","65","235","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4887","함양군","일반승용","테슬라코리아","Model Y Premium Long Range","210","80","290","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4888","거창군","일반승용","테슬라코리아","Model 3 Performance","200","124","324","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4888","거창군","일반승용","테슬라코리아","Model 3 RWD","168","104","272","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4888","거창군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","260","680","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4888","거창군","일반승용","테슬라코리아","Model Y Premium RWD","170","105","275","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4888","거창군","일반승용","테슬라코리아","Model Y Premium Long Range","210","130","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4889","합천군","일반승용","테슬라코리아","Model 3 Performance","200","244","444","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4889","합천군","일반승용","테슬라코리아","Model 3 RWD","168","205","373","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4889","합천군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","513","933","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4889","합천군","일반승용","테슬라코리아","Model Y Premium RWD","170","208","378","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4889","합천군","일반승용","테슬라코리아","Model Y Premium Long Range","210","256","466","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","5000","제주특별자치도","일반승용","테슬라코리아","Model 3 Performance","200","138","338","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","5000","제주특별자치도","일반승용","테슬라코리아","Model 3 RWD","168","115","283","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","5000","제주특별자치도","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","289","709","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","5000","제주특별자치도","일반승용","테슬라코리아","Model Y Premium RWD","170","117","287","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","5000","제주특별자치도","일반승용","테슬라코리아","Model Y Premium Long Range","210","144","354","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","9999","한국환경공단","일반승용","테슬라코리아","Model 3 Performance","200","0","200","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","9999","한국환경공단","일반승용","테슬라코리아","Model 3 RWD","168","0","168","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","9999","한국환경공단","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","0","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","9999","한국환경공단","일반승용","테슬라코리아","Model Y Premium RWD","170","0","170","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","9999","한국환경공단","일반승용","테슬라코리아","Model Y Premium Long Range","210","0","210","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
